SIXTIES;Москва, ул. Арбат, 16/2, стр. 2;+7 (495) 691-88-40;2 адресов;http://maps.yandex.ru/?text=SIXTIES&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
SMART CATERING
SORRENTO
SPAGO;Москва, Большой Златоустинский пер., 1, стр. 1;+7 (495) 621-37-97;1 адресов;http://maps.yandex.ru/?text=SPAGO&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
SPICY
ST. ART;Москва, ул. Лесная, 1/2;+7 (499) 251-77-00;1 адресов;http://maps.yandex.ru/?text=ST.+ART&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
STEEPLECHASE
SUBWAY;Москва, Ленинградский просп., 1;+7 (499) 973-86-42, +7 (800) 555-44-49;74 адресов;http://maps.yandex.ru/?text=SUBWAY&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
SUN INTERNATIONAL;Москва, просп. Мира, 39, стр. 2;+7 (495) 981-10-17, +7 (495) 981-10-19, +7 (495) 981-10-18;1 адресов;http://maps.yandex.ru/?text=SUN+INTERNATIONAL&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
SUSHI HOUSE
SUZY WONG BAR
TAPA DE COMIDA
TEA-BAR;Москва, ул. Профсоюзная, 56;+7 (499) 992-72-95, +7 (926) 512-12-46;1 адресов;http://maps.yandex.ru/?text=TEA-BAR&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
TESORO;Москва, ул. Промышленная, 11;+7 (495) 956-70-14;3 адресов;http://maps.yandex.ru/?text=TESORO&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
THE APARTMENT;Москва, Саввинская наб., 21;+7 (495) 518-60-60, +7 (499) 246-04-99, +7 (495) 915-88-78;1 адресов;http://maps.yandex.ru/?text=THE+APARTMENT&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
THE FRENCH CAFE;Москва, Смоленская пл., 3;+7 (495) 937-84-24, +7 (495) 937-82-63;1 адресов;http://maps.yandex.ru/?text=THE+FRENCH+CAFE&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
THE MOST;Москва, ул. Кузнецкий Мост, 6/3, стр. 3;+7 (495) 660-07-06, +7 (495) 628-17-07;1 адресов;http://maps.yandex.ru/?text=THE+MOST&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
THE REAL McCOY
TORO PIZZA;Москва, Павелецкая пл., 2;+7 (495) 921-10-33, +7 (495) 767-24-46;1 адресов;http://maps.yandex.ru/?text=TORO+PIZZA&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
TRAVEL CAFE;Москва, ул. Верхняя Радищевская, 7, стр. 1;+7 (495) 915-73-76, +7 (495) 506-50-48;1 адресов;http://maps.yandex.ru/?text=TRAVEL+CAFE&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
VAPIANO;Москва, просп. Мира, 26, стр. 1;+7 (495) 937-88-09;2 адресов;http://maps.yandex.ru/?text=VAPIANO&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
VASILIADI
VIA;Москва, наб. Гончарная, 9/16, стр. 1, эт. 3;+7 (495) 755-55-58;24 адресов;http://maps.yandex.ru/?text=VIA&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
VIAGGIO ВЕНЕЦИЯ;Москва, ул. Бакунинская, 26/30, стр. 1;+7 (495) 785-38-73, +7 (495) 223-30-75;1 адресов;http://maps.yandex.ru/?text=VIAGGIO+%D0%92%D0%95%D0%9D%D0%95%D0%A6%D0%98%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
VIAGGIO НЕАПОЛЬ;Москва, Спасоглинищевский Б. пер., 9/1, стр. 16;+7 (495) 623-97-23;1 адресов;http://maps.yandex.ru/?text=VIAGGIO+%D0%9D%D0%95%D0%90%D0%9F%D0%9E%D0%9B%D0%AC&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
VIAGGIO ТУРИН;Москва, Комсомольский просп., 15;+7 (499) 245-30-71;1 адресов;http://maps.yandex.ru/?text=VIAGGIO+%D0%A2%D0%A3%D0%A0%D0%98%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
VIAGGIO ФЛОРЕНЦИЯ
VIETCAFE;Москва, ул. Наметкина, 13а;+7 (495) 331-51-00;2 адресов;http://maps.yandex.ru/?text=VIETCAFE&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
VISION;Москва, ул. Крылатская, 17, корп.1;+7 (495) 580-90-20, +7 (495) 580-90-21;25 адресов;http://maps.yandex.ru/?text=VISION&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
VIVACE
VOGUE CAFE;Москва, ул. Кузнецкий Мост, 7/9;+7 (495) 623-17-01;1 адресов;http://maps.yandex.ru/?text=VOGUE+CAFE&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
VАНИЛЬ;Москва, ул. Остоженка, 1;+7 (495) 637-10-82;10 адресов;http://maps.yandex.ru/?text=V%D0%90%D0%9D%D0%98%D0%9B%D0%AC&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
WALL ST. BAR;Москва, ул. Волхонка, 9, стр. 1;+7 (495) 921-22-22, +7 (495) 916-57-31;1 адресов;http://maps.yandex.ru/?text=WALL+ST.+BAR&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
WHITE CAFE;Москва, ул. Арбат Новый, 36/9;+7 (495) 690-71-60;1 адресов;http://maps.yandex.ru/?text=WHITE+CAFE&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
WHO IS WHO;Москва, Площадь Журавлева, 10, стр. 1, оф. 113-115;+7 (495) 962-12-22;2 адресов;http://maps.yandex.ru/?text=WHO+IS+WHO&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
YOKO;Москва, Соймоновский пр-д, 5;+7 (495) 637-13-71, +7 (495) 637-13-70;1 адресов;http://maps.yandex.ru/?text=YOKO&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
Z CAFE;Москва, Новинский бул., 8;+7 (495) 967-18-41;1 адресов;http://maps.yandex.ru/?text=Z+CAFE&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
А.Ф.КОНИ;Москва, ул. Басманная Нов., 9, стр. 1;+7 (499) 265-78-08;1 адресов;http://maps.yandex.ru/?text=%D0%90.%D0%A4.%D0%9A%D0%9E%D0%9D%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АВОКАДО;Москва, ул. Ярославская, 8, корп.6;+7 (495) 223-92-85, +7 (495) 971-04-78;4 адресов;http://maps.yandex.ru/?text=%D0%90%D0%92%D0%9E%D0%9A%D0%90%D0%94%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АВОКАДО ВЕГЕТАРИАНСКОЕ КАФЕ;Москва, бул. Чистопрудный, 12, корп.2;+7 (495) 628-62-31, +7 (495) 621-77-19;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%92%D0%9E%D0%9A%D0%90%D0%94%D0%9E+%D0%92%D0%95%D0%93%D0%95%D0%A2%D0%90%D0%A0%D0%98%D0%90%D0%9D%D0%A1%D0%9A%D0%9E%D0%95+%D0%9A%D0%90%D0%A4%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АВРОРА;Москва, Каширское ш., 61, корп.3а;+7 (495) 225-74-45, +7 (495) 225-74-44;89 адресов;http://maps.yandex.ru/?text=%D0%90%D0%92%D0%A0%D0%9E%D0%A0%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АДВОКАТ КЛУБ-РЕСТОРАН;Москва, Полуярославский М. пер., 3/5;+7 (495) 917-59-38, +7 (495) 917-06-62;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%94%D0%92%D0%9E%D0%9A%D0%90%D0%A2+%D0%9A%D0%9B%D0%A3%D0%91-%D0%A0%D0%95%D0%A1%D0%A2%D0%9E%D0%A0%D0%90%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АДВОКАТЪ;Москва, Ленинский просп., 1/2, корп.1, эт. 3, оф. 318 А;+7 (499) 238-60-50, +7 (495) 992-78-89, +7 (495) 669-97-58;1375 адресов;http://maps.yandex.ru/?text=%D0%90%D0%94%D0%92%D0%9E%D0%9A%D0%90%D0%A2%D0%AA&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АДРИАТИКО;Москва, Благовещенский пер., 3, стр. 1;+7 (495) 650-79-14;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%94%D0%A0%D0%98%D0%90%D0%A2%D0%98%D0%9A%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АЗИЯ КАФЕ;Москва, ул. Шереметьевская, 60а;+7 (903) 779-77-90, +7 (495) 221-83-82;6 адресов;http://maps.yandex.ru/?text=%D0%90%D0%97%D0%98%D0%AF+%D0%9A%D0%90%D0%A4%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АИСТ;Москва, ул. Ордынка М., 19, стр. 1;+7 (495) 225-83-16, +7 (495) 660-77-93;51 адресов;http://maps.yandex.ru/?text=%D0%90%D0%98%D0%A1%D0%A2&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АЙКИДО-СПОРТ;Московская обл., Долгопрудный г., пл. Собина, 1, корп.4;+7 (495) 960-65-12;3 адресов;http://maps.yandex.ru/?text=%D0%90%D0%99%D0%9A%D0%98%D0%94%D0%9E-%D0%A1%D0%9F%D0%9E%D0%A0%D0%A2&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АЙРИШ ПАБ;Москва, ул. Моховая, 7;+7 (495) 961-21-94, +7 (495) 961-31-01;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%99%D0%A0%D0%98%D0%A8+%D0%9F%D0%90%D0%91&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АКАДЕМИЯ КАФЕ-ПИЦЦЕРИЯ;Москва, ул. Волхонка, 15/17;+7 (495) 637-12-78, +7 (495) 637-44-27;10 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9A%D0%90%D0%94%D0%95%D0%9C%D0%98%D0%AF+%D0%9A%D0%90%D0%A4%D0%95-%D0%9F%D0%98%D0%A6%D0%A6%D0%95%D0%A0%D0%98%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АКВА-ГАЛЕРЕЯ
АКВАРЕЛЬ;Москва, ул. Петровские линии, 1/20, оф. 17;+7 (495) 626-15-14, +7 (495) 625-35-87;29 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9A%D0%92%D0%90%D0%A0%D0%95%D0%9B%D0%AC&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АЛЕКС;Москва, ул. Краснобогатырская, 89, стр. 1;+7 (903) 584-13-25;130 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9B%D0%95%D0%9A%D0%A1&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АЛЕКСАНДРИЯ;Москва, бул. Цветной, 25, стр. 1;+7 (495) 650-96-19, +7 (495) 699-77-12;16 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9B%D0%95%D0%9A%D0%A1%D0%90%D0%9D%D0%94%D0%A0%D0%98%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АЛЕКСАНДРОВСКИЙ;Москва, Перуновский пер., 3, стр. 2;;18 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9B%D0%95%D0%9A%D0%A1%D0%90%D0%9D%D0%94%D0%A0%D0%9E%D0%92%D0%A1%D0%9A%D0%98%D0%99&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АЛЕКС-ХАУС
АЛИШАН;Москва, Дегтярный пер., 6, стр. 1;+7 (495) 650-68-11;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9B%D0%98%D0%A8%D0%90%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АЛЛЕГРО;Москва, Новинский бул., 8, ТЦ Lotte Plaza, эт. 5;+7 (495) 649-92-10, +7 (926) 795-07-80;25 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9B%D0%9B%D0%95%D0%93%D0%A0%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АЛХИМИК
АЛЬ АНДАЛУЗ
АЛЬДЕБАРАН;Москва, Толмачёвский Б. пер., 4, стр. 1;+7 (495) 953-62-68, +7 (495) 953-63-06;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9B%D0%AC%D0%94%D0%95%D0%91%D0%90%D0%A0%D0%90%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АЛЬПИЙСКАЯ ТЕРРАСА
АЛЬФ;Москва, Измайловское ш., 71, корп.2б, оф. 710;+7 (495) 514-85-05, +7 (495) 504-94-84;744 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9B%D0%AC%D0%A4&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АМАДЕО;Москва, ул. Орджоникидзе, 11;+7 (495) 755-58-21;6 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9C%D0%90%D0%94%D0%95%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АМАДЕУС;Москва, Головин М. пер., 5;+7 (495) 797-90-98, +7 (495) 797-90-97, +7 (495) 797-90-99;11 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9C%D0%90%D0%94%D0%95%D0%A3%D0%A1&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АМАРКОРД;Москва, ул. Покровка, 6;+7 (495) 623-09-32;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9C%D0%90%D0%A0%D0%9A%D0%9E%D0%A0%D0%94&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АМБАР;Москва, ул. Земляной Вал, 59;+7 (495) 912-08-95, +7 (495) 912-36-15, +7 (495) 912-36-21;8 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9C%D0%91%D0%90%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АМБАРЧИК;Москва, Средний Николопесковский пер., 9, стр. 1;+7 (499) 241-19-90;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9C%D0%91%D0%90%D0%A0%D0%A7%D0%98%D0%9A&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АМЕРИКАНСКИЙ БАР И ГРИЛЬ;Москва, ул. Земляной Вал, 59;+7 (495) 912-08-95, +7 (495) 912-36-15, +7 (495) 912-36-21;3 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9C%D0%95%D0%A0%D0%98%D0%9A%D0%90%D0%9D%D0%A1%D0%9A%D0%98%D0%99+%D0%91%D0%90%D0%A0+%D0%98+%D0%93%D0%A0%D0%98%D0%9B%D0%AC&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АМСТЕРДАМ;Москва, ул. Ильинка, 4;+7 (495) 956-39-39;11 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9C%D0%A1%D0%A2%D0%95%D0%A0%D0%94%D0%90%D0%9C&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АН САН КАРАОКЕ-КЛУБ
АНГАРА;Москва, ул. Грузинская Б., 60, стр. 1;+7 (495) 778-58-06;35 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9D%D0%93%D0%90%D0%A0%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АНДЕГРАУНД;Москва, ул. 1905 года, 25;+7 (499) 253-69-32, +7 (495) 796-73-64, +7 (499) 253-53-30;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9D%D0%94%D0%95%D0%93%D0%A0%D0%90%D0%A3%D0%9D%D0%94&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АНЕКДОТ АРТ-КАФЕ;Москва, Фрунзенская наб., 2/1;+7 (499) 246-40-85;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9D%D0%95%D0%9A%D0%94%D0%9E%D0%A2+%D0%90%D0%A0%D0%A2-%D0%9A%D0%90%D0%A4%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АННУШКА ТРАМВАЙ-ТРАКТИР;Москва, ш. Энтузиастов, 19;+7 (495) 507-57-70;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9D%D0%9D%D0%A3%D0%A8%D0%9A%D0%90+%D0%A2%D0%A0%D0%90%D0%9C%D0%92%D0%90%D0%99-%D0%A2%D0%A0%D0%90%D0%9A%D0%A2%D0%98%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АНТОНИНА;Москва, бул. Цветной, 25, стр. 1;+7 (495) 694-00-61;2 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9D%D0%A2%D0%9E%D0%9D%D0%98%D0%9D%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АНТРЕМЕ;Москва, ул. Верхняя Красносельская, 16, стр. 1;+7 (499) 264-94-33;2 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9D%D0%A2%D0%A0%D0%95%D0%9C%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АНТУРАЖ-ЦЕНТР;Москва, ш. Энтузиастов, 56;+7 (495) 786-37-10;3 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9D%D0%A2%D0%A3%D0%A0%D0%90%D0%96-%D0%A6%D0%95%D0%9D%D0%A2%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АПРЕЛЬ;Москва, Варшавское ш., 42;+7 (495) 775-10-95;28 адресов;http://maps.yandex.ru/?text=%D0%90%D0%9F%D0%A0%D0%95%D0%9B%D0%AC&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АРБА ХИНКАЛЬНАЯ;Москва, ул. Солянка, 2/6;+7 (499) 136-95-07, +7 (495) 624-30-43, +7 (495) 624-78-88, +7 (495) 624-24-01;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A0%D0%91%D0%90+%D0%A5%D0%98%D0%9D%D0%9A%D0%90%D0%9B%D0%AC%D0%9D%D0%90%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АРЕНА;Москва, ул. Ставропольская, 50/22;+7 (499) 784-01-51;29 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A0%D0%95%D0%9D%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АРКАДИЯ НОВИКОВА ГРУППА КОМПАНИЙ;Москва, ул. Красина, 21;+7 (495) 739-57-64, +7 (495) 739-57-65, +7 (495) 739-57-63, +7 (495) 254-34-50;43 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A0%D0%9A%D0%90%D0%94%D0%98%D0%AF+%D0%9D%D0%9E%D0%92%D0%98%D0%9A%D0%9E%D0%92%D0%90+%D0%93%D0%A0%D0%A3%D0%9F%D0%9F%D0%90+%D0%9A%D0%9E%D0%9C%D0%9F%D0%90%D0%9D%D0%98%D0%99&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АРКанСЬЕЛЬ КАФЕ-БАР;Москва, Спасоглинищевский Б. пер., 3, стр. 5;+7 (495) 624-98-88;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A0%D0%9A%D0%B0%D0%BD%D0%A1%D0%AC%D0%95%D0%9B%D0%AC+%D0%9A%D0%90%D0%A4%D0%95-%D0%91%D0%90%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АРОМАТНАЯ РЕКА КАФЕ-БАР;Москва, Токмаков пер., 11;+7 (499) 267-31-90;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A0%D0%9E%D0%9C%D0%90%D0%A2%D0%9D%D0%90%D0%AF+%D0%A0%D0%95%D0%9A%D0%90+%D0%9A%D0%90%D0%A4%D0%95-%D0%91%D0%90%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АРТ КЛУБ КАРАОКЕ НА ПЛЮЩИХЕ;Москва, ул. Плющиха, 64/6, стр. 1;+7 (495) 928-22-22, +7 (499) 248-36-02;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A0%D0%A2+%D0%9A%D0%9B%D0%A3%D0%91+%D0%9A%D0%90%D0%A0%D0%90%D0%9E%D0%9A%D0%95+%D0%9D%D0%90+%D0%9F%D0%9B%D0%AE%D0%A9%D0%98%D0%A5%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АРТ МАРИНА;Москва, ул. Красносельская Верхн., 8;+7 (495) 979-66-82, +7 (495) 940-82-19;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A0%D0%A2+%D0%9C%D0%90%D0%A0%D0%98%D0%9D%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АРТЕМИЯ ЛЕБЕДЕВА КАФЕ-СТУДИЯ;Москва, ул. Большая Никитская, 35;+7 (495) 697-26-35;2 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A0%D0%A2%D0%95%D0%9C%D0%98%D0%AF+%D0%9B%D0%95%D0%91%D0%95%D0%94%D0%95%D0%92%D0%90+%D0%9A%D0%90%D0%A4%D0%95-%D0%A1%D0%A2%D0%A3%D0%94%D0%98%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АРТИССИМО;Москва, Сретенский бул., 6/1, стр. 1;+7 (495) 661-80-01;3 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A0%D0%A2%D0%98%D0%A1%D0%A1%D0%98%D0%9C%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АРТИШОК;Москва, ул. Маршала Тухачевского, 37/21;+7 (495) 637-62-34;9 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A0%D0%A2%D0%98%D0%A8%D0%9E%D0%9A&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АРТ-ЧАЙХОНА;Москва, Трёхпрудный пер., 11/13;+7 (495) 699-14-06, +7 (495) 699-24-74;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A0%D0%A2-%D0%A7%D0%90%D0%99%D0%A5%D0%9E%D0%9D%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АРХАНДАРИК;Москва, Рождественский бул., 22;+7 (495) 628-23-05;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A0%D0%A5%D0%90%D0%9D%D0%94%D0%90%D0%A0%D0%98%D0%9A&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АРХИТЕКТОР;Москва, ул. Стромынка, 13, стр. 1;+7 (499) 268-63-08, +7 (499) 268-52-83;50 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A0%D0%A5%D0%98%D0%A2%D0%95%D0%9A%D0%A2%D0%9E%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АССАМБЛЕЯ;Москва, Олимпийский просп., 20;+7 (495) 225-34-52;16 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A1%D0%A1%D0%90%D0%9C%D0%91%D0%9B%D0%95%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АСТОРИЯ ПИЦЦА;Москва, Пятницкий пер., 2;+7 (495) 979-72-72;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A1%D0%A2%D0%9E%D0%A0%D0%98%D0%AF+%D0%9F%D0%98%D0%A6%D0%A6%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АСТРАХАНЪ;Москва, ул. Краснопрудная, 13;+7 (499) 264-66-24;1 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A1%D0%A2%D0%A0%D0%90%D0%A5%D0%90%D0%9D%D0%AA&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АТЕЛЬЕ;Москва, ул. Кантемировская, 58;+7 (495) 411-60-05, +7 (495) 231-30-05;1145 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A2%D0%95%D0%9B%D0%AC%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АТЛАНТИДА ТЕПЛОХОД-РЕСТОРАН
АХТУБА;Москва, ул. Профсоюзная, 109;+7 (495) 420-33-00;4 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A5%D0%A2%D0%A3%D0%91%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
АШКАНА;Москва, пл. Мясницкие Ворота, 1, стр. 2;+7 (495) 621-36-32;2 адресов;http://maps.yandex.ru/?text=%D0%90%D0%A8%D0%9A%D0%90%D0%9D%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
